product_id,product_type,product_name,attrs_indexes_dict,battery_type,color,compatible_card,designed_for,display_type,features,graphic_memory,lens_cap_type,lens_mount,lens_type,memory_technology,mount_type,number_of_cores,operating_system,os_architecture,ports,prime_zoom,processor_brand,processor_generation,processor_name,processor_type,ram,sensor_type,shape,ssd_capacity,storage_type,system_memory,system_memory_type,type,video_quality,video_resolution
85280596,all_in_one_pc,"Lenovo Ideacentre A340 F0EB000WIN 21.5-inch All-in-One Desktop (8th Gen I3-8145U/4GB/1TB HDD/Windows 10/MS Office/Integrated Graphics), White","{u'color': (136, 141), u'processor_name': (72, 74), u'system_memory': (81, 84), u'operating_system': (93, 100)}",,White,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,,4 GB,,,,
141256815,all_in_one_pc,Lenovo C20-30 F0B2003WIN 19.5-inch Desktop (Pentium 3805U/2GB/500GB/DOS/Integrated Graphics),"{u'system_memory': (58, 61), u'operating_system': (68, 71)}",,,,,,,,,,,,,,Free DOS,,,,Intel,,,,,,,,,2 GB,,,,
28273945,all_in_one_pc,"Lenovo C260 19.5-inch All-in-One Desktop PC (Pentium J2900/2GB/500GB/Windows 8.1/Integrated Graphics), White","{u'color': (103, 108), u'system_memory': (59, 62), u'operating_system': (69, 76)}",,White,,,,,,,,,,,,Windows 8,,,,Intel,,,,,,,,,2 GB,,,,
103104299,all_in_one_pc,"HP 20-c417in AIO 2018 19.5-inch All-in-One Desktop (Celeron J4005/4GB/1TB/Windows 10/Integrated Graphics), P/N - 3JV40AA  --  jet black","{u'color': (130, 135), u'processor_name': (52, 59), u'system_memory': (66, 69), u'operating_system': (74, 81)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,,Intel Celeron,,,,,,,4 GB,,,,
70483481,all_in_one_pc,"Acer Aspire Z20-730 Quad Core J4205 4GB RAM, 1TB HDD,Windows 10 All in One Desktop Computer","{u'system_memory': (36, 39), u'operating_system': (53, 60)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,,,,,,,,4 GB,,,,
120167240,all_in_one_pc,"HP Pavilion 24-F0123IN 9thGeneration Corei5-9400T,4GB RAM,1TB+256GB SSD, 2GB Graphics,Win10 24"" All in One Desktop","{u'graphic_memory': (50, 53), u'system_memory': (73, 76)}",,,,,,,2 GB,,,,,,,Windows,,,,Intel,,Core i5,,,,,,,4 GB,,,,
137660886,all_in_one_pc,"Lenovo V530 11BGS09000 2019 19.5-inch All-in-One Desktop (9th gen i3-9100/4GB/1TB HDD/DOS/Intel UHD 610 Graphics), Black","{u'color': (115, 120), u'processor_name': (66, 68), u'system_memory': (74, 77), u'operating_system': (86, 89), u'processor_brand': (90, 95)}",,Black,,,,,,,,,,,,Free DOS,,,,Intel,,Core i3,,,,,,,4 GB,,,,
95539439,all_in_one_pc,"HP 290 290-a0020in Desktop (Celeron Dualcore J4005/4GB/1TB/Windows 10, Home/Integrated Graphics), Dark Black","{u'color': (103, 108), u'processor_name': (28, 35), u'system_memory': (51, 54), u'operating_system': (59, 66)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,,Intel Celeron,,,,,,,4 GB,,,,
7972066,all_in_one_pc,Dell A261102SIN8 18.5-inch All-in-One Desktop (i3-7100/4GB/1TB/Windows 10 Home Single Language/Integrated Graphics),"{u'processor_name': (47, 49), u'system_memory': (55, 58), u'operating_system': (63, 70)}",,,,,,,,,,,,,,Windows 10,,,,Intel (extracted from unorganised specs),,Core i3,,,,,,,4 GB,,,,
125214515,all_in_one_pc,"HP AIO 20–c441il 19.45-inch All-in-One Desktop (A4-9125 Dual-Core/4GB/1TB HHD/Dos/Radeon R3 Graphics), Jet Black","{u'color': (107, 112), u'system_memory': (66, 69), u'operating_system': (78, 81)}",,Black,,,,,,,,,,,,Free DOS,,,,AMD,,,,,,,,,4 GB,,,,
120137109,all_in_one_pc,"HP Pavilion All-in-One - 24-QB0050IN 8thGeneration Corei5-8400T 8GB RAM 1TB +16GB Optane 2GB Graphics Windows 10 All in One Desktop 24"" AIO","{u'graphic_memory': (77, 81), u'system_memory': (89, 92), u'operating_system': (102, 109)}",,,,,,,2 GB,,,,,,,Windows,,,,Intel,,Core i5,,,,,,,4 GB,,,,
113854663,all_in_one_pc,"Lenovo 330-F0D70070IN Celeron 4GB RAM,1TB HDD,DOS 19.5"" All in One Desktop PC","{u'processor_name': (22, 29), u'system_memory': (30, 33), u'operating_system': (46, 49)}",,,,,,WXGA,,,,,,,,Free DOS,,,,Intel,,Intel Celeron,,,,,,,4 GB,,,,
28293328,all_in_one_pc,"Lenovo C20-00 (F0CL003PIN) All-In-One Desktop (Intel PQC J4205 /4GB/1 TB /19.5"" /DOS)","{u'processor_brand': (47, 52), u'system_memory': (64, 67), u'operating_system': (81, 84)}",,Black,,,,,,,,,,,,Free DOS,,,,Intel,,Intel Pentium (extracted from unorganised specs),,,,,,,4 GB,,,,
7846562,all_in_one_pc,"Acer Aspire Z1-612 19.5-inch All-in-One Desktop (Celeron J3060/2GB/500GB/DOS/Integrated Graphics), White","{u'color': (99, 104), u'processor_name': (49, 56), u'system_memory': (63, 66), u'operating_system': (73, 76)}",,White,,,,,,,,,,,,Free DOS,,,,Intel,,Intel Celeron,,,,,,,2 GB,,,,
94359592,all_in_one_pc,"Acer Veriton Z1951 7th Generation Corei3-7100T 4GB RAM,1TB HDD, DOS 19.5"" HD Screen All in One Desktop","{u'system_memory': (47, 50), u'operating_system': (64, 67)}",,,,,,,,,,,,,,Free DOS,,,,Intel,,Core i3,,,,,,,4 GB,,,,
21647120,all_in_one_pc,Lenovo 90GB00E3IN 21.5-inch All-in-One Desktop (7th Generation/4GB/1TB/Windows 10/Intel HD Graphics),"{u'processor_brand': (82, 87), u'system_memory': (63, 66), u'operating_system': (71, 78)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,,,,,,,,4 GB,,,,
7859953,all_in_one_pc,HP 20-E025IL 19.45-inch All-in-One Desktop (Celeron N3050/2GB/500GB/DOS/Integrated Graphics),"{u'processor_name': (44, 51), u'system_memory': (58, 61), u'operating_system': (68, 71)}",,,,,,,,,,,,,,Free DOS,,,,Intel,,Intel Celeron,,,,,,,2 GB,,,,
13234087,all_in_one_pc,"Dell Inspiron 998-BUQN 2016 19.5-inch All-in-One Desktop (Pentium J3710/4GB/500GB/Windows 10 SL/Integrated Graphics), Black","{u'color': (118, 123), u'system_memory': (72, 75), u'operating_system': (82, 89)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,,,,,,,,,4 GB,,,,
7598725,all_in_one_pc,Dell A262511HIN8 20-inch All-in-One Desktop (Pentium J3710/4GB/1TB/Windows 10 Home Single Language/Integrated Graphics),"{u'system_memory': (59, 62), u'operating_system': (67, 74)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,,,,,,,,4 GB,,,,
7992416,all_in_one_pc,Compassco Ferro X100 Desktop (7th Gen Celeron G3900/4GB/1TB/Windows 10 Pro - Trial Version/Integrated Graphics),"{u'processor_name': (38, 45), u'system_memory': (52, 55), u'operating_system': (60, 67)}",,,,,,,,,,,,,,Windows 10,,,,Intel (extracted from unorganised specs),,Intel Celeron,,,,,,,4 GB,,,,
127732036,laptop,Acer Nitro 7 Laptop + Nitro Backpack,"{u'type': (28, 36)}",,,,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,,,,,,,,8 GB (extracted from unorganised specs),,Laptop,,
103100534,laptop,ASUS TUF R5|RX560 Logitech G102 Mouse  --  laptop + logitech mouse - 15.6-inch fhd,"{u'type': (43, 49)}",,,,,,,,,,,,,,Windows 10,,,,AMD (extracted from unorganised specs),,,,,,,,,8 GB,DDR4,Wireless,,
127750708,laptop,Acer Nitro 7 Laptop + Nitro Backpack,"{u'type': (28, 36)}",,,,,,,,,,,,,,Windows 10 (extracted from unorganised specs),,,,Intel (extracted from unorganised specs),,,,,,,,,8 GB (extracted from unorganised specs),,Laptop,,
7864347,laptop,Lenovo ThinkPad 10 Ultrabook Keyboard-US English 4X30E68103,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tablet (extracted from unorganised specs),,
102367669,laptop,Acer ES1-521 Laptop/1TB/4GB DDR3/Radeon R3 Graphics/DVD-Writer/Linux/Black,"{u'color': (69, 74), u'system_memory_type': (28, 32), u'system_memory': (24, 27), u'operating_system': (63, 68), u'type': (52, 55)}",,Black,,,,,,,,,,,,Linux,,,,AMD,,,,,,,,,4 GB,DDR3,Laptop,,
88343438,laptop,"Lenovo 2019 Chromebook S330 14"" Thin Light Laptop Computer (MediaTek MTK 8173C 1.70GHz, 4GB RAM, 64GB eMMC, 802.11ac WiFi, Bluetooth 4.1, USB-C, HDMI, Chrome OS)","{u'system_memory': (88, 91), u'operating_system': (151, 160), u'type': (123, 132)}",,,,,,,,,,,,,,Chrome OS,,,,,,,,,,,,,4 GB,DDR3 (extracted from unorganised specs),Laptop,,
105420691,laptop,XiuFen 10.1 Inch Tablet PC Android 8000 mAh Battery 1+16GB HD WiFi Phablet Rose Gold EU Plug,"{u'color': (80, 84), u'system_memory': (54, 58), u'operating_system': (27, 34), u'type': (59, 61)}",,Gold,,,,,,,,,,,,Android,,,,,,,,,,,,,1 GB,,Tablet,,
77077196,laptop,SellZone Hinges for Dell Inspiron 1525 1526 Series Laptop Screen Hinge (L & R) Pair Set,"{u'type': (51, 57)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
74079260,laptop,"HP Chromebook x360 14-14"" FHD Touch - Core i3-8130u - 8GB - 64GB eMMC - White and Blue","{u'color': (72, 77), u'processor_name': (43, 45), u'system_memory': (54, 57), u'type': (3, 13)}",,White,,,,,,,,,,,,Chrome OS,,,,Intel (extracted from unorganised specs),,Core i3,,,,,,,8 GB,SDRAM,Chromebook,,
89006141,laptop,Dell XPS 13 9360 -13.3 QHD Touch (Core i7/16GB/512GB SSD/Win 10/Integrated Graphics),"{u'processor_name': (34, 41), u'system_memory': (42, 46), u'type': (53, 56)}",,Silver,,,,,,,,,,,,,,,,Intel,,Core i7,,,,,,,16 GB,DDR4,SSD,,
101722792,laptop,"Lenovo Yoga 3 Pro - 13.3"" QHD Convertible Ultrabook PC - Intel Core M-5Y71, 8GB RAM, 256GB SSD, Windows 8.1 - Silver","{u'operating_system': (96, 103), u'color': (110, 116), u'system_memory': (76, 79), u'processor_name': (63, 69), u'processor_brand': (57, 62), u'type': (52, 54)}",,Silver,,,,,,,,,,,,Windows 8,,,,Intel,,Core M,,,,,,,8 GB,,SSD,,
120103037,laptop,HITSAN 2018 sdconnect c5 mb Star diagnose c5 with Laptop i7 ix104 ram 4g ssd 240gb Newest Software v2018.7 Ready to use for 12v 24v,"{u'type': (73, 76)}",,,,,,,,,,,,,,,,,,,,Core i7,,,,,,,4 GB,,SSD,,
120159787,laptop,SellZone Laptop for Lenovo Ideapad G50-80,"{u'type': (9, 15)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
7878847,laptop,Asus VivoBook Max - F541NA-GO653T 15.6 in Laptop (Intel CDC-N3350/ 4GB/ 1TB/ Intel Integrated GFX/ HD Glare/ Win10/ 1C Silver Gradient),"{u'color': (119, 125), u'processor_brand': (50, 55), u'system_memory': (67, 70), u'type': (99, 101)}",,Silver,,,,,,,,,,,,Windows,,,,Intel,,Intel Celeron,,,,,,,4 GB,,Laptop,,
124127608,laptop,"Dell Inspiron 15 5590 10th Generation Corei5-10210U 8GB RAM,512GB SSD,Windows10+MS Office 15.6"" Laptop","{u'system_memory': (52, 55), u'type': (83, 89)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core i5 (extracted from unorganised specs),,,,,,,8 GB,DDR4,SSD,,
96821429,laptop,"Lenovo ThinkPad 11e 20ED001HUS -A4-6210 (1.8 GHz) 4GB RAM 120GB SSD Windows 10, 11.6""","{u'system_memory': (50, 53), u'operating_system': (68, 75), u'type': (64, 67)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Intel Celeron,,,,,,,4 GB,,SSD,,
120144531,laptop,"Lenovo 2-in-1 Convertible 11.6"" Touchscreen Laptop Intel Dual-Core Processor 2GB RAM 64GB SSD Intel HD Graphics 400 802.11ac WiFi Webcam HDMI Bluetooth Windows 10 (Black)","{u'color': (164, 169), u'processor_brand': (51, 56), u'system_memory': (77, 80), u'operating_system': (152, 159), u'type': (100, 102)}",,Black,,,,,,,,,,,,Windows 10,,,,Intel,,Intel Celeron,,,,,,,2 GB,DDR3,SSD,,
8014474,laptop,LENOVO IDEAPAD 110- 80T700KJIN Laptop (Black),"{u'color': (39, 44), u'type': (31, 37)}",,Black,,,,,,,,,,,,Windows,,,,Intel,,Intel Celeron,,,,,,,4 GB,DDR3,Laptop,,
7293761,laptop,"Acer Chromebook 14, Aluminum, 14-inch Full HD, Intel Celeron N3160, 4GB LPDDR3, 32GB, Chrome, CB3-431-C5FM","{u'processor_name': (53, 60), u'processor_brand': (47, 52), u'system_memory': (80, 84), u'type': (43, 45)}",,,,,,,,,,,,,,Chrome OS,,,,Intel,,Intel Celeron,,,,,,,4 GB,,HD,,
26982711,laptop,TRAVEL MATE P2 ACER TMP249-M/Dual Core 4405/4GB/500GB/14.1/Linux,"{u'system_memory': (44, 47), u'operating_system': (59, 64)}",,Black,,,,,,,,,,,,Windows,,,,Intel,,,,,,,,,4 GB,DDR4,Processor (extracted from unorganised specs),,
120164715,laptop,SellZone Laptop for Lenovo Ideapad S400 AP0SB000620,"{u'type': (9, 15)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
31439154,laptop,"Lenovo Legion Y520(80Wk00R1In) Laptop,(I7 Os Graphics I7-7700Hq/15.6 Fhd Ips Ag(Slim)/8G(1X8GBddr4 2400)/1TB 7Mm 5400RPM + 128GB Ssd /Win 10),Black","{u'color': (142, 147), u'type': (129, 132)}",,Black,,,,,,,,,,,,Windows 10,,,,,,Core i7,,,,,,,8 GB,,SSD,,
96754883,laptop,Lenovo Note Book CI3-8130u/4gb/1tb/W10(15.6)(81DE00H5IN) IP-330 P Grey,"{u'color': (66, 70), u'system_memory': (27, 30)}",,Grey,,,,,,,,,,,,,,,,,,,,,,,,,4 GB,,,,
120164767,laptop,SellZone Laptop for Acer Aspire 5742 5742Z 5252 5253 5336 5552 5736 5733 60.R4F02.002,"{u'type': (9, 15)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
128867658,laptop,"Acer Chromebook 15, Intel Atom X5-E8000 Quad-Core Processor, 15.6"" HD, 4GB LPDDR3, 16GB eMMC, CB3-532-108H","{u'processor_name': (26, 30), u'processor_brand': (20, 25), u'system_memory': (83, 87), u'type': (67, 69)}",,Gray,,,,,,,,,,,,Chrome OS,,,,Intel,,Atom,,,,,,,4 GB,DDR3,Processor,,
88477617,laptop,"MSI GP62MVR248 15.6"" Traditional Laptop","{u'type': (33, 39)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i7,,,,,,,8 GB,,Laptop,,
127819724,laptop,Acer Nitro 7 Laptop + Nitro Backpack,"{u'type': (28, 36)}",,,,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,,,,,,,,8 GB (extracted from unorganised specs),,Laptop,,
96756310,laptop,"HP 2018 15.6"" HD (1366 x 768) Flagship High Performance Laptop PC, Intel 8th Gen QuadCore i5-8250U, 12GB DDR4, 2TB HDD, DVD RW, Windows 10","{u'operating_system': (128, 135), u'processor_generation': (73, 80), u'system_memory_type': (105, 109), u'storage_type': (115, 118), u'processor_name': (90, 92), u'processor_brand': (67, 72), u'type': (14, 16)}",,Blue (extracted from unorganised specs),,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i5,,,,,,HDD,,DDR3,PC,,
128913650,laptop,"Lenovo 2020 2-in-1 11.6"" Convertible Chromebook Touchscreen Laptop Computer with Quad-Core MediaTek MT8173C (4C/2X A72 + 2XA53), 4GB Memory/32GB eMMC/802.11ac WiFi/Bluetooth/Type-C/Chrome OS -White","{u'color': (192, 197), u'system_memory': (140, 144), u'operating_system': (181, 190), u'type': (164, 173)}",,White,,,,,,,,,,,,Chrome OS,,,,Intel,,,,,,,,,4 GB,DDR3,Laptop,,
95534015,laptop,"Dell Inspiron 14"" (i5 8265U 8GB, Silver)","{u'color': (33, 39), u'processor_name': (19, 21), u'system_memory': (28, 31)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel (extracted from unorganised specs),,Core i5,,,,,,,8 GB,,Wireless (extracted from unorganised specs),,
120164860,laptop,SellZone Laptop for Dell Studio XPS 1640 1645 1647 OU382F U382F,"{u'type': (9, 15)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
74082867,laptop,Asus Laptop FX504GE-E4366T,"{u'type': (5, 11)}",,Black,,,,,,,,,,,,Windows,,,,Intel,,Core i5,,,,,,,8 GB,DDR4,Laptop,,
120160539,laptop,SellZone Laptop for Lenovo IDEAPAD G560 G565 P0BP000800,"{u'type': (9, 15)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laptop,,
12479956,laptop,"MSI GE62 2QD Apache Pro Laptop with White Backlight (GTX 960 m, 2GB GDDR5, Multicolour)","{u'color': (36, 41), u'system_memory': (64, 67), u'type': (24, 30)}",,White,,,,,,,,,,,,,,,,NVIDIA (extracted from unorganised specs),,,,,,,,,2 GB,,Laptop,,
131231244,laptop,HP Pavilion x360 Core i3 8th Gen Thin and Light Laptop-Seagate Expansion Portable 2TB External Hard Drive HDD,"{u'processor_name': (22, 24), u'storage_type': (106, 109), u'type': (33, 54), u'processor_generation': (25, 32)}",,,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i3,,,,,,HDD,4 GB (extracted from unorganised specs),,Thin and Light Laptop,,
121008654,laptop,Acer Nitro i5 1050Ti 1+256 Corsair Harpoon Mouse  --  laptop + corsair mouse,"{u'processor_name': (11, 13), u'type': (54, 60)}",,Multi Color (extracted from unorganised specs),,,,,,,,,,,,,,,,Intel,,Core i5,,,,,,,8 GB,DDR4,Laptop,,
73036618,laptop,Dell Latitude 5580/Ci3 7100/4GB/1TB/Win 10 Pro/15.6 Full HD and Backpack,"{u'system_memory': (28, 31), u'type': (57, 59)}",,,,,,,,,,,,,,Windows 10 (extracted from unorganised specs),,,,Intel (extracted from unorganised specs),,Core i3 (extracted from unorganised specs),,,,,,,4 GB,,HD,,
131233067,laptop,"ASUS VivoBook 15.6"" 4 Cores up to 3.60GHz, 16GB RAM, 512GB SSD+2TB SSHD FHD Laptop, A12 Processor, 1920x1080, USB Type-C, Ultra Thin, SD Card, HDMI, Wi-Fi, Bluetooth, Win 10","{u'system_memory': (43, 47), u'type': (137, 141)}",,,,,,,,,,,,,,Windows 10,,,,AMD,,AMD,,,,,,,16 GB,DDR4,SSHD,,
95600219,laptop,Dell XPS 12 - Touch Screen UHD - (Core m7-6Y75/8GB/512 SSD/Win 10/Integrated Graphics),"{u'processor_name': (34, 41), u'system_memory': (47, 50), u'type': (55, 58)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core M,,,,,,,8 GB,DDR4,UHD,,
13343349,laptop,"Dell Latitude 3490/ i5-8250U/ 4 GB /1 TB / Windows 10 Pro/ 14"" HD Display/Backlit Keyboard/No DVD/Integrated Graphics Card","{u'processor_name': (20, 22), u'ssd_capacity': (36, 40), u'system_memory': (30, 34), u'operating_system': (43, 50), u'type': (63, 65)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i5,,,,,1 TB,,4 GB,DDR4,HD,,
101743258,laptop,Dell 11.6-inch Chromebook Intel N3060 4GB 16GB eMMC Flash Black,"{u'color': (58, 63), u'processor_brand': (26, 31), u'system_memory': (42, 46), u'type': (52, 57)}",,Black,,,,,,,,,,,,Chrome OS,,,,Intel,,Intel Celeron,,,,,,,4 GB,DDR3,Flash,,
71199225,laptop,"Asus Vivo Flip TP412UA-EC305T (Intel Core i3 8130U, 8GB DDR4 512GB SSD, 14.1"" FHD Touch Screen, Win10 Home, Finger Print Reader, Stylus, Backlit Keyboard, Silver Blue, 1.5 Kgs)","{u'color': (155, 161), u'system_memory': (52, 55), u'system_memory_type': (56, 60), u'processor_name': (42, 44), u'processor_brand': (31, 36), u'type': (67, 70)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,,8 GB,DDR4,SSD,,
120138845,laptop,SLV Small Flat Head Laptop Screws Mobile Notebook Cruciform Slot,"{u'type': (20, 26)}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,
7372222,laptop,iBall i360 CompBook With HD IPS DISPLAY (2 GB/32 GB Hard Drive/windows 10),"{u'ssd_capacity': (46, 51), u'system_memory': (41, 45), u'operating_system': (63, 70), u'type': (25, 27)}",,Gold (extracted from unorganised specs),,,,,,,,,,,,Windows 10,,,,Intel (extracted from unorganised specs),,Atom,,,,,32 GB,,32 GB,,HD,,
108822693,laptop,"Acer R13 13.3"" Full HD IPS?Touchscreen 2-in-1 Convertible Chromebook, MediaTek Quad-Core 2.1GHz, 4GB RAM, 32GB SSD, 802.11ac, Bluetooth, HD Webcam, HDMI, up to 12hr Battery Life, Chrome OS","{u'system_memory': (106, 110), u'operating_system': (179, 188), u'type': (20, 22)}",,,,,,,,,,,,,,Chrome OS,,,,,,Atom (extracted from unorganised specs),,,,,,,4 GB,DDR3 (extracted from unorganised specs),SSD,,
74088693,laptop,Dell Inspiron 15 3576 (core i5-8250U (8th gen) || 8GB RAM || 1TB HDD || 15.6 FHD || Windows 10 Home with Office Home and Student 2016),"{u'operating_system': (84, 91), u'processor_generation': (38, 45), u'system_memory': (50, 53), u'storage_type': (65, 68), u'processor_name': (28, 30), u'type': (105, 111)}",,,,,,,,,,,,,,Windows 10,,,,Intel,8th Gen,Core i5,,,,,,HDD,4 GB,DDR4,Office,,
108822899,laptop,"Acer Chromebook R 11 Convertible, 11.6-Inch HD Touch, Intel Celeron N3150, 4GB DDR3L, 32GB, Chrome, CB5-132T-C1LK","{u'processor_name': (60, 67), u'processor_brand': (54, 59), u'system_memory': (86, 90), u'type': (44, 46)}",,,,,,,,,,,,,,Chrome OS,,,,Intel,,Intel Celeron,,,,,,,4 GB,DDR3,HD,,
33195269,laptop,Dell Latitude 5580/Ci3 7100/4GB/500 GB/Win 10 Pro/15.6 Full HD/Backpack,"{u'ssd_capacity': (32, 38), u'system_memory': (28, 31), u'type': (60, 62)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,500 GB,,4 GB,,HD,,
32402313,laptop,"Dell Latitude 3580 / 15.6"" HD / Intel Core i3-6006U / 4GB / DDR4 / 500GB Hard Drive / Windows 10 Pro / Dell Original Backpack","{u'operating_system': (86, 93), u'system_memory': (54, 57), u'system_memory_type': (60, 64), u'processor_name': (43, 45), u'processor_brand': (32, 37), u'type': (27, 29)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i3,,,,,,,4 GB,DDR4,HD,,
129286383,laptop,Acer Nitro 7 Laptop + Nitro Backpack,"{u'type': (28, 36)}",,,,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,,,,,,,,4 GB (extracted from unorganised specs),,Laptop,,
120089520,laptop,RCOBD MB Star c4 sd Connect + T410 i5 Laptop + Newest Software SSD V2018.03 for bens Diagnostic Tool Full Set Ready to use,"{u'processor_name': (35, 37), u'type': (63, 66)}",,,,,,,,,,,,,,Android,,,,,,Core i5,,,,,,,4 GB,,SSD,,
118130276,laptop,"HP 15 Touch Screen (i3/4GB/1TB HDD/Win10/MS Office), 15-ds0043tu + HP DeskJet 4729 AIO Ultra Ink Advantage Wireless Colour Printer  --  laptop + 4729 printer combo","{u'processor_name': (20, 22), u'system_memory': (23, 26), u'type': (44, 50), u'storage_type': (31, 34)}",,White (extracted from unorganised specs),,,,,,,,,,,,Windows 10 (extracted from unorganised specs),,,,Intel (extracted from unorganised specs),,Core i3,,,,,,HDD,4 GB,,Wireless,,
80906841,laptop,ASUS Business Notebook P5440FA-5810P I514FHD / i5-8265U / UMA / 8GB / 1TB / WIN10 pro / No ODD / Dual AC / BT4.2 /1y W / FP/ TPM / NO Bag,"{u'processor_name': (47, 49), u'system_memory': (64, 67), u'type': (14, 22)}",,,,,,,,,,,,,,Windows 10,,,,Intel,,Core i5,,,,,,,8 GB,DRAM,Notebook,,
128504301,laptop,Acer Nitro 7 Laptop + Nitro Backpack,"{u'type': (28, 36)}",,,,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,,,,,,,,8 GB (extracted from unorganised specs),,Laptop,,
117575286,laptop,MSI Gl65 Per Key RGB Laptop Logitech G502 Mouse  --  laptop + logitech mouse,"{u'type': (21, 27)}",,,,,,,,,,,,,,Windows 10 (extracted from unorganised specs),,,,Intel (extracted from unorganised specs),,,,,,,,,8 GB (extracted from unorganised specs),,Laptop,,
125214908,laptop,"Acer ASP R13 R13 R7- 371 T-5022 Laptop (256GB), Black","{u'color': (48, 53), u'type': (32, 38)}",,Black,,,,,,,,,,,,Windows 8,,,,Intel,,Core i5,,,,,,,8 GB,DDR3,Laptop,,
121018250,laptop,Acer Nitro i5 1050Ti Logitech G102 Mouse  --  laptop + logitech mouse,"{u'processor_name': (11, 13), u'type': (46, 52)}",,,,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,Core i5,,,,,,,4 GB (extracted from unorganised specs),,Laptop,,
105420690,laptop,XiuFen 10.1 Inch Tablet PC Android 8000 mAh Battery 1+16GB HD WiFi Phablet Rose Gold AU Plug,"{u'color': (80, 84), u'system_memory': (54, 58), u'operating_system': (27, 34), u'type': (59, 61)}",,Gold,,,,,,,,,,,,Android,,,,,,,,,,,,,1 GB,,Tablet,,
105420696,laptop,XiuFen 10.1 Inch Tablet PC Android 8000 mAh Battery 1+16GB HD WiFi Phablet Rose Gold UK Plug,"{u'color': (80, 84), u'system_memory': (54, 58), u'operating_system': (27, 34), u'type': (59, 61)}",,Gold,,,,,,,,,,,,Android,,,,,,,,,,,,,1 GB,,Tablet,,
105420700,laptop,XiuFen 10.1 Inch Tablet PC Android 8000 mAh Battery 1+16GB HD WiFi Phablet Rose Gold US Plug,"{u'color': (80, 84), u'system_memory': (54, 58), u'operating_system': (27, 34), u'type': (59, 61)}",,Gold,,,,,,,,,,,,Android,,,,,,,,,,,,,1 GB,,Tablet,,
121018309,laptop,Acer Nitro i5 1050Ti Corsair Harpoon Mouse  --  laptop + corsair mouse,"{u'processor_name': (11, 13), u'type': (48, 54)}",,Multi Color (extracted from unorganised specs),,,,,,,,,,,,,,,,Intel (extracted from unorganised specs),,Core i5,,,,,,,4 GB (extracted from unorganised specs),,Laptop,,
96901834,laptop,"HP 13-d040wm Envy Laptop, 13.3"" QHD+ IPS Display(3200 x 1800), Intel Core i7-6500U(2.5GHz), 8GB RAM, 256GB Solid State Drive, Bluetooth, Windows10, 7.5 Hours Battery Life - Silver","{u'color': (173, 179), u'processor_brand': (63, 68), u'processor_name': (69, 76), u'type': (126, 135), u'system_memory': (92, 95)}",,Silver,,,,,,,,,,,,Windows 10,,,,Intel,,Core i7,,,,,,,8 GB,DDR3,Laptop,,
