product_id,product_name,product_type,operating_system,processor_brand,processor_name,dedicated_graphic_memory_capacity,system_memory,system_memory_type,description,attrs_indexes_dict,overlaps
105603204,AMZER 360 Degrees Rotating Smart Case Full Protective Flip Cover for Samsung Galaxy Tab A 10.1 Inch T580 T585,laptop,,,,,,,"AMZER Rotating 360 degrees case for flexible landscape and portrait viewing. E-mailing, Reading, Watching, Googling with everything your use your Samsung Galaxy Tab A 10.1 inch for, you deserve a case that delivers every time and the Shell Portfolio Case does just that. The folio quickly and easily converts into multiple positions-perfect for all that your iPad offers. Multiple position for easy typing and viewing movies while in the case. Provides perfect protection for your device against damage, dust and scratches. Convenient cutouts provide full access to all features and ports without removing from the case. Elastic band holds your iPad Air Closed securely. The soft scratch free microfiber interior adds comfort and an additional layer of protection.",{},[]
96821429,"Lenovo ThinkPad 11e 20ED001HUS -A4-6210 (1.8 GHz) 4GB RAM 120GB SSD Windows 10, 11.6""",laptop,Windows 10,Intel,Intel Celeron,,4 GB,,; ; Screen Size11.6 inches Processor1.8 GHz Intel Celeron RAM4 GB Hard Drive120 GB flash_memory_solid_state Graphics CoprocessorRadeon Chipset Brandamd Card Descriptiondedicated Wireless Type802.11.g Brand NameLenovo Series11e Item model number20ED001HUS Operating SystemWindows 10 Item Weight10.6 ounces Product Dimensions0.4 x 0.4 x 0.4 inches Item Dimensions L x W x H0.39 x 0.39 x 0.39 inches Processor Count2 Computer Memory TypeDIMM Flash Memory Size120 GB Batteries100 Lithium ion batteries required. (included);,"{u'system_memory': (50, 53), u'operating_system': (68, 75)}",[]
8014474,LENOVO IDEAPAD 110- 80T700KJIN Laptop (Black),laptop,Windows,Intel,Intel Celeron,,4 GB,DDR3,; ; LENOVO IDEAPAD 110-15IBR 80T700KJIN / INTEL CELERON QUAD CORE - N3060 / 1.6GHz / 4GB DDR3 RAM / 1TB HARDISK / 15.6'' LED HD SCREEN / INTEL HD GRAPHIC / WIFI / BLUETOOTH / WEBCAMERA / DVDRW / WINDOWS 10 / WITH OUT LAPTOP BAG. 1 YEAR ONSITE WARRANTY.;,{},[]
26982711,TRAVEL MATE P2 ACER TMP249-M/Dual Core 4405/4GB/500GB/14.1/Linux,laptop,Windows,Intel,,,4 GB,DDR4,; ; Pentium Dual Core 4450 / 4GB ddr4 /500GB /DW/ 14./ LINUX / HD Camera/4cell battery3YR Warranty;,"{u'system_memory': (44, 47), u'operating_system': (59, 64)}",[]
80367647,BTA 100% POLYCARBONATED Hard Shell for MacBook AIR 13  --  blue,laptop,,,,,,,"; Colour:; Blue; ; ; Feature- 1.)PolyCarbonate Matte Hard Shell For MacBook Air 13"" Series: A1466,A-1369,A-1304 2.)Hard-shell Case features durable,injection-molded construction for excellent notebook coverage and a custom fit Available in vivid colours like Black/Blue/Purple/White/Red/Pink/Green/Parrot Green/orange with a frosted translucent tone. 3.) Good Design protect your new laptop against dust, accidental hard knocks, scrapes and scratches etc. 4.) The two-piece elegant design adapts to all the ports perfectly and makes it easy to operate all the ports freely The installation of such a case has,no impact upon the radiating hole of the device at the point of rotating axis Utlra - slim profile allows Apple Logo to shine Through Anti Slip rubber feet. 5.) The MacBook Air is made to be lightweight and incredibly thin, which is why we've found matching cases to compliment such a great achievement. It's made of durable polycarbonate with a matte soft-touch coating. 6.) Protect your MacBook Air without sacrificing the slim, lightweight look and feel!Ideal for home and business users, school and university students, photographers and travellers. 7.) In order to ensure that the case will fit perfectly to your MacBook, please check your MacBook Model Number & series before purchasing. The Model Number (A-xxxx) is printed on the Back cover of the Macbook.;",{},[]
128500920,"Asus VivoBook Max X541UA DM1252D (Core i3 7th Gen/4GB RAM/1TB HDD/15.6 FHD/Dos, White)",laptop,Free DOS,,Core i3,,4 GB,,; ; Asus vivobook max (X541UA DM1252D) (Core i3 (7th Gen)/4gb ram/1tb hdd/15.6 Fhd/dos) (White). . .;,"{u'processor_name': (39, 41), u'system_memory': (50, 53), u'operating_system': (75, 78)}",[]
120164715,SellZone Laptop for Lenovo Ideapad S400 AP0SB000620,laptop,,,,,,,; ; SellZone Replacement Bottom Base Cover For Lenovo Ideapad S400 AP0SB000620;,{},[]
96754883,Lenovo Note Book CI3-8130u/4gb/1tb/W10(15.6)(81DE00H5IN) IP-330 P Grey,laptop,,,,,4 GB,,; ; LENOVO IDEAPAD 330-15IKB 81DE00H5IN (PLATINUM GREY) / INTEL CORE I3- 8130U /8TH GEN / 4GB DDR4 RAM / 1TB HARDISK / INTEL HD GRAPHIC CARD / 15.6 FHD SCREEN / WIFI / BLUETOOTH / DVDRW / HDMI / LAN / USB 3.0 / USB 2.0 / C-PORT / WINDOWS 10. 1 YEAR LENOVO MANUFACTURER WARRANTY.;,"{u'processor_name': (18, 20), u'system_memory': (27, 30)}",[]
120164767,SellZone Laptop for Acer Aspire 5742 5742Z 5252 5253 5336 5552 5736 5733 60.R4F02.002,laptop,,,,,,,; ; SellZone Replacement Bottom Base Cover For Acer Aspire 5742 5742Z 5252 5253 5336 5552 5736 5733 60.R4F02.002;,{},[]
88477617,"MSI GP62MVR248 15.6"" Traditional Laptop",laptop,Windows 10,Intel,Core i7,,8 GB,,; ; Screen Size15.6 inches Max Screen Resolution1920x1080 pixels Processor2.6 GHz Core i7 6700 RAM8 GB DDR45 Hard Drive1024 GB Mechanical Hard Drive Graphics CoprocessorNVIDIA GeForce GTX 1060 Chipset BrandNVidia GeForce GTX 1060 Card DescriptionDedicated Graphics Card Ram Size3 GB Number of USB 2.0 Ports1 Number of USB 3.0 Ports2 Brand NameMSI SeriesGP62MVR Leopard Pro-248 Item model numberGP62MVR Leopard Pro-248 Hardware PlatformPC Operating SystemWindows 10 Home Item Weight4.8 pounds Product Dimensions15.1 x 10.2 x 0.9 inches Item Dimensions L x W x H15.07 x 10.23 x 0.86 inches Processor BrandIntel Processor Count1 Hard Drive InterfaceSerial ATA-600 Hard Drive Rotational Speed7200 RPM Optical Drive TypeNone Batteries1 Lithium ion batteries required. (included);,{},[]
127819724,Acer Nitro 7 Laptop + Nitro Backpack,laptop,,Intel,,,8 GB,,"; Pattern name:; Laptop + Nitro Backpack; ; ; ; Acer Nitro 7 AN715-51 15.6"" Full HD IPS Thin and Light Gaming Notebook(Intel Core i7-9750H processor/8GB Ram/1TB SSD/Windows 10 Home 64 bit/6GB of 1660Ti Graphics), Obsidian Black; Enjoy premium gaming experience with our latest Nitro 7 Series of Notebooks. It is as attractive to play on as it is to look at. It gives you complete control of your game with the best quality graphics along with a fast SSD which comes pre-loaded with this product. In terms of its look, touch and feel, this series of notebooks have gone beyond expectations. The texture along with the display quality is one that every gamer craves for. The audio quality supported by 'Waves Maxx Audio' along with our in-house Acer TrueHarmony technology, Nitro 7 is all set to create history in the Gaming Notebooks segment . It also features a 15.6-ich FHD IPS display giving gamers attractive visual experience while gaming; Acer Nitro Bagpack NBG810 - Black; Duty calls. Your pack is ready. Built to take on the environments with plenty of dedicated compartments to stow the heavy, the light, the big and the small, this backpack was made for war. So brandish your gear and suit up.;",{},[]
95534015,"Dell Inspiron 14"" (i5 8265U 8GB, Silver)",laptop,Windows 10,Intel,Core i5,8 GB,8 GB,,"; ; Inspiron 14 5482 2-in-1 FHD (1920 x 1080) IPS, LED-Backlit Touch Display; 8th generation Intel Core i5-8265U Processor (6MB Cache, up to 3.9 GHz; Windows 10 Home; 8GB 2666MHz DDR4, (8Gx1). 256 GB m.2 [PCIe] (SSD). Silver.;","{u'processor_name': (19, 21), u'system_memory': (28, 31)}",[]
120164860,SellZone Laptop for Dell Studio XPS 1640 1645 1647 OU382F U382F,laptop,,,,,,,; ; SellZone Replacement Bottom Base Cover For Dell Studio XPS 1640 1645 1647 OU382F U382F;,{},[]
74082867,Asus Laptop FX504GE-E4366T,laptop,Windows,Intel,Core i5,4 GB,8 GB,DDR4,"; ; For an immersive gaming experience, bring home this Asus FX504 TUF Gaming Laptop. This powerful and high-performance laptop is designed with a tough and durable metallic finish. Powered by an Intel Core i5 Processor and the 64-bit Windows 10 Operating System, this laptop is built to meet all your gaming and multitasking needs. Also, its 39.62 cm (15.6) wide-view angle display will enhance your visual experience.;",{},[]
120160539,SellZone Laptop for Lenovo IDEAPAD G560 G565 P0BP000800,laptop,,,,,,,; ; SellZone Replacement Bottom Base Cover For Lenovo IDEAPAD G560 G565 P0BP000800;,{},[]
131231244,HP Pavilion x360 Core i3 8th Gen Thin and Light Laptop-Seagate Expansion Portable 2TB External Hard Drive HDD,laptop,Windows 10,Intel,Core i3,,4 GB,,,"{u'processor_name': (22, 24)}",[]
28340178,Gear Guard Bottom Case Screw Set for Apple MacBook Air A1370,laptop,,,,,,,"; ; Compatible for : 11” A1370 A1465, 13"" A1369 A1466 How to Replace -start with a good condition screwdriver (screwdriver blades & tip are not worn or bent). -place the screwdriver tip into the screw like normal. Making sure the blades & tip of the screwdriver fit into the p5 head slots in the screw as best as possible (considering that the slots in the screw are messed up). -use something like a small hammer (or other heavy object)...and as firmly as you dare...tap on top;",{},[]
121008654,Acer Nitro i5 1050Ti 1+256 Corsair Harpoon Mouse  --  laptop + corsair mouse,laptop,,Intel,Core i5,4 GB,8 GB,DDR4,"; Pattern name:; Laptop + Corsair mouse; ; ; ; Corsair CH-9301011-AP Gaming Harpoon RGB Gaming Mouse, Backlit RGB LED, 6000 DPI, Optical Sensor; The Harpoon RGB mouse is built to perform, featuring a 6000 DPI Optical gaming sensor with advanced tracking for precise control. The lightweight, contoured design to support the quickest of movements. The contoured shape and rubber side grips accommodate various hand grips and play styles. Equipped with six fully-programmable buttons and on-board memory, the Harpoon RGB enables extensive customization and portability. On-the-fly DPI switching adapts your mouse sensitivity to the situation for total command in every environment. The Omron switches are rated for 20 million clicks, providing an ultrafast response and reliability over time. Immersive, dynamic multicolor backlighting offers virtually unlimited customization to make Harpoon RGB your own.;","{u'processor_name': (11, 13)}",[]
73036618,Dell Latitude 5580/Ci3 7100/4GB/1TB/Win 10 Pro/15.6 Full HD and Backpack,laptop,Windows 10,Intel,Core i3,4 GB,4 GB,,"Model Number Latitude 15 5000 Series (E5580) Processor Options7th Generation Intel Core i3-7 100U (2.40Gz, 3MB c ache) Operating SystemWin10 PRO Memory Options4GB (1X4GB) DDR4L SDRAM 2400MHz upto 32GB Ram Support Intel Responsiveness TechnologiesIntel Rapid Storage Technology, GraphicsIntegrated HD 620 Display15.6” FHD (1920 X 1080) Anti-glare (16:9) WLED, 200 nits, Carbon Fiber Reinforced Polymer LCD Back Storage Options 1 TB 7200RPM Optical Drive OptionsExternal Options Only Multimedia High Quality Speakers Headset/mic combo jack Noise reducing array microphones HD video webcam Battery51 Whr (3 Cell) Lithium Polymer battery with ExpressCharge Up to 7 hours of battery life Power 65 Watt AC Adapter (regional offering/optional) Connectivity options10/100/1000 Ethernet Wireless LAN: Intel Dual Band Wireless-8260 802.11AC Wi-Fi + BT 4.0 (2x2) Ports, Slots & ChassisUniversal Jack SD 4.0 Memory card reader 3 USB 3.1 (one with PowerShare), HDMI, VGA Network connector (RJ-45), InputInternal US English Qwerty Non -backlit Keyboard Dimensions & WeightWidth: 14.8” / 376.0mm Height (front): 0.9“ / 23.25mm Depth: 9.9” / 250.7mm Starting weight: 4.14 lbs. / 1.88 kg Warranty and Service3 Year Onsite","{u'processor_name': (20, 22), u'system_memory': (28, 31)}",[]
80508102,"MIDKART® Smooth Matte Royal Blue Case for MacBook Pro 13"" Inches Model A1706 / A1989 / A2159 Touch Bar & A1708 Without Touch Bar (2016 to 2020) Hard Shell Cover with Silicon Key Guard & Dust Plugs",laptop,,,,,,,"; ; Exquisite finish poly-carbonate hard shell case protects your MacBook Pro from scrapes and scratches. Ultra slim light weight hard case has 10 oz in weight and 0.62 mm in thickness design almost adds no weight to your device. Including matching color keyboard cover to protect your MacBook keyboard against spills and contaminates. Compatible for: The case is specifically designed only to be compatible with MacBook Pro 13"" Inches (Touch Bar / Without Touch Bar). Model A2159, A1989, A1706 with Touch Bar and A1708 without Touch Bar -- Release 2020 / 2019 / 2018 / 2017 / 2016 -- MUHN2LL/A, MUHQ2LL/A, MUHP2LL/A, MUHR2LL/A, MV962LL/A, MV992LL/A, MV972LL/A, MV9A2LL/A, MR9Q2LL/A, MR9R2LL/A, MPXV2LL/A, MPXX2LL/A, MPXW2LL/A, MPXY2LL/A, MPXQ2LL/A, MPXR2LL/A, MPXT2LL/A, MPXU2LL/A, MLL42LL/A, MLUQ2LL/A, MLH12LL/A, MLVP2LL/A, MNQF2LL/A, MNQG2LL/A. Please look at the bottom of your Macbook to check the model number as shown in the image to avoid wrong purchase;",{},[]
73037073,HP ZBook 14u G5 Mobile Workstation (Intel® Core™ i7-8550U 8th Generation Processor | 16GB RAM | 512GB SATA SSD | Windows 10 Pro | Radeon™ Pro WX 3100 2GB GDDR5 Dedicated Graphics) - 5NA87PA,laptop,Windows 10,Intel,Core i7,2 GB,16 GB,,"; ; INTEL CORE I7 PROCESSORS (Latest 8th, 7th, 6th generation products) Equipped with Intel Turbo Boost Technology 2.0, your computer will have the power and responsiveness to help your productivity soar. Experience amazing gaming performance, seamlessly edit and share 360 video, and enjoy fantastic 4K Ultra HD entertainment– all with the lightning speed data transfers of Thunderbolt 3 technology. WINDOWS 10 PRO MEANS BUSINESS. Windows 10 Pro devices provide you the powerful essentials you need for your business PCs - more security features, enhanced control, and robust and innovative devices – and help stretch your resources to get more done. BUILT FOR BUSINESS HP Business laptops and desktops are built for security and collaboration. With Military Grade (Mil) Specs and the latest security, it's the Business device your business needs.;","{u'processor_brand': (36, 41), u'system_memory': (86, 89), u'operating_system': (113, 120), u'dedicated_graphic_memory_capacity': (98, 101)}",[]
131233067,"ASUS VivoBook 15.6"" 4 Cores up to 3.60GHz, 16GB RAM, 512GB SSD+2TB SSHD FHD Laptop, A12 Processor, 1920x1080, USB Type-C, Ultra Thin, SD Card, HDMI, Wi-Fi, Bluetooth, Win 10",laptop,Windows 10,AMD,AMD,,16 GB,DDR4,"; ; Comprehensive connections including USB 3.1 Type-C (Gen 1), USB 3.0, USB 2.0, and HDMI; Lightning-fast 802.11ac Wi-Fi keeps you connected through any congestion or interference.;","{u'system_memory': (44, 47), u'dedicated_graphic_memory_capacity': (55, 58)}",[]
79937081,"BTA 100% POLYCARBONATED Hard Shell for MacBook PRO 15""  --  red",laptop,,,,,,,"; Colour:; Red; ; ; Feature- 1.)PolyCarbonate Matte Hard Shell For MacBook Pro 15"". 2.)Hard-shell Case features durable,injection-molded construction for excellent notebook coverage and a custom fit. 3.) Good Design protect your new laptop against dust, accidental hard knocks, scrapes and scratches etc. 4.) Dress your MacBook Pro 15"" in vivid and rich color with a matt finish. 5.) The two-piece elegant design adapts to all the ports perfectly and makes it easy to operate all the ports freely The installation of such a case has,no impact upon the radiating hole of the device at the point of rotating axis Utlra - slim profile allows Apple Logo to shine Through Anti Slip rubber feet. 6.) In order to ensure that the case will fit perfectly to your MacBook, please check your MacBook Model Number & series before purchasing. The Model Number (A-xxxx) is printed on the Back cover of the MacBook. Package Includes: 1x hard shell for Macbook PRO 15"" PRODUCT DIMENSIONS Dimension: 370mm X 260mm X 15mm/14.6 X 10.3 X 5.9inch Product Weight (g) 265;",{},[]
95600219,Dell XPS 12 - Touch Screen UHD - (Core m7-6Y75/8GB/512 SSD/Win 10/Integrated Graphics),laptop,Windows 10,Intel,Core M,,8 GB,DDR4,"Designed for brilliance. With its first in class 4K Ultra HD display and innovative magnetic connection, the XPS 12 seamlessly moves from laptop to tablet, perfecting the 2-in-1 experience.","{u'processor_name': (34, 41), u'system_memory': (47, 50)}",[]
